-1.0,75.0,66.666666666666657,75.0,100.0,0.0,100.0,100.0,75.0,0.0,100.0,50.0,50.0,100.0,100.0,25.0,33.333333333333329,0.0,100.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,0.0,25.0,50.0,50.0
25.0,-1.0,50.0,66.666666666666657,66.666666666666657,33.333333333333329,0.0,100.0,50.0,50.0,50.0,25.0,50.0,50.0,50.0,100.0,75.0,50.0,100.0,75.0,50.0,50.0,100.0,100.0,50.0,100.0,0.0,25.0,50.0,100.0
33.333333333333329,50.0,-1.0,0.0,33.333333333333329,25.0,0.0,100.0,25.0,0.0,100.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,100.0,0.0,50.0,0.0,0.0,50.0,0.0
25.0,33.333333333333329,100.0,-1.0,75.0,25.0,50.0,0.0,66.666666666666657,0.0,50.0,100.0,0.0,100.0,100.0,50.0,75.0,100.0,50.0,75.0,0.0,75.0,100.0,50.0,50.0,100.0,50.0,33.333333333333329,50.0,50.0
0.0,33.333333333333329,66.666666666666657,25.0,-1.0,75.0,0.0,50.0,25.0,0.0,100.0,75.0,50.0,100.0,50.0,0.0,75.0,0.0,100.0,25.0,100.0,33.333333333333329,100.0,50.0,50.0,100.0,50.0,100.0,50.0,33.333333333333329
100.0,66.666666666666657,75.0,75.0,25.0,-1.0,100.0,100.0,25.0,0.0,50.0,75.0,100.0,100.0,50.0,33.333333333333329,75.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,50.0,33.333333333333329,50.0,50.0
0.0,100.0,100.0,50.0,100.0,0.0,-1.0,75.0,50.0,25.0,50.0,0.0,25.0,100.0,75.0,0.0,50.0,100.0,50.0,100.0,0.0,50.0,100.0,100.0,66.666666666666657,25.0,0.0,0.0,66.666666666666657,50.0
0.0,0.0,0.0,100.0,50.0,0.0,25.0,-1.0,100.0,25.0,100.0,50.0,33.333333333333329,75.0,25.0,0.0,50.0,75.0,33.333333333333329,100.0,0.0,0.0,100.0,50.0,25.0,0.0,25.0,100.0,0.0,100.0
25.0,50.0,75.0,33.333333333333329,75.0,75.0,50.0,0.0,-1.0,50.0,100.0,25.0,0.0,50.0,0.0,50.0,75.0,100.0,0.0,33.333333333333329,50.0,100.0,100.0,100.0,100.0,50.0,0.0,33.333333333333329,100.0,25.0
100.0,50.0,100.0,100.0,100.0,100.0,75.0,75.0,50.0,-1.0,100.0,100.0,100.0,75.0,100.0,100.0,50.0,66.666666666666657,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,75.0,100.0,100.0,100.0
0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,-1.0,50.0,50.0,100.0,50.0,50.0,50.0,100.0,75.0,50.0,50.0,50.0,100.0,66.666666666666657,50.0,75.0,25.0,100.0,50.0,50.0
50.0,75.0,75.0,0.0,25.0,25.0,100.0,50.0,75.0,0.0,50.0,-1.0,50.0,100.0,0.0,50.0,75.0,100.0,100.0,100.0,50.0,75.0,100.0,100.0,0.0,0.0,50.0,25.0,0.0,66.666666666666657
50.0,50.0,100.0,100.0,50.0,0.0,75.0,66.666666666666657,100.0,0.0,50.0,50.0,-1.0,100.0,66.666666666666657,100.0,100.0,75.0,75.0,100.0,25.0,100.0,100.0,50.0,75.0,75.0,33.333333333333329,0.0,66.666666666666657,100.0
0.0,50.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,-1.0,25.0,50.0,50.0,33.333333333333329,66.666666666666657,0.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0
0.0,50.0,100.0,0.0,50.0,50.0,25.0,75.0,100.0,0.0,50.0,100.0,33.333333333333329,75.0,-1.0,50.0,50.0,50.0,100.0,100.0,33.333333333333329,50.0,100.0,50.0,50.0,100.0,0.0,0.0,33.333333333333329,50.0
75.0,0.0,75.0,50.0,100.0,66.666666666666657,100.0,100.0,50.0,0.0,50.0,50.0,0.0,50.0,50.0,-1.0,33.333333333333329,50.0,100.0,75.0,50.0,75.0,100.0,100.0,50.0,100.0,0.0,25.0,50.0,50.0
66.666666666666657,25.0,100.0,25.0,25.0,25.0,50.0,50.0,25.0,50.0,50.0,25.0,0.0,50.0,50.0,66.666666666666657,-1.0,100.0,50.0,50.0,0.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,25.0
100.0,50.0,100.0,0.0,100.0,0.0,0.0,25.0,0.0,33.333333333333329,0.0,0.0,25.0,66.666666666666657,50.0,50.0,0.0,-1.0,50.0,0.0,25.0,0.0,50.0,50.0,25.0,100.0,0.0,50.0,25.0,50.0
0.0,0.0,100.0,50.0,0.0,50.0,50.0,66.666666666666657,100.0,0.0,25.0,0.0,25.0,33.333333333333329,0.0,0.0,50.0,50.0,-1.0,50.0,33.333333333333329,0.0,50.0,50.0,25.0,100.0,25.0,0.0,50.0,50.0
50.0,25.0,50.0,25.0,75.0,0.0,0.0,0.0,66.666666666666657,0.0,50.0,0.0,0.0,100.0,0.0,25.0,50.0,100.0,50.0,-1.0,50.0,33.333333333333329,100.0,100.0,50.0,0.0,0.0,25.0,50.0,33.333333333333329
50.0,50.0,50.0,100.0,0.0,0.0,100.0,100.0,50.0,0.0,50.0,50.0,75.0,100.0,66.666666666666657,50.0,100.0,75.0,66.666666666666657,50.0,-1.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,100.0
50.0,50.0,100.0,25.0,66.666666666666657,0.0,50.0,100.0,0.0,0.0,50.0,25.0,0.0,50.0,50.0,25.0,50.0,100.0,100.0,66.666666666666657,0.0,-1.0,75.0,0.0,50.0,50.0,0.0,33.333333333333329,100.0,0.0
0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,25.0,-1.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,33.333333333333329,0.0,50.0,75.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,100.0,0.0,-1.0,66.666666666666657,25.0,0.0,50.0,0.0,0.0
0.0,50.0,100.0,50.0,50.0,50.0,33.333333333333329,75.0,0.0,25.0,50.0,100.0,25.0,100.0,50.0,50.0,50.0,75.0,75.0,50.0,50.0,50.0,50.0,33.333333333333329,-1.0,100.0,0.0,0.0,75.0,100.0
50.0,0.0,50.0,0.0,0.0,0.0,75.0,100.0,50.0,0.0,25.0,100.0,25.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,50.0,50.0,75.0,0.0,-1.0,0.0,100.0,66.666666666666657,50.0
100.0,100.0,100.0,50.0,50.0,50.0,100.0,75.0,100.0,25.0,75.0,50.0,66.666666666666657,100.0,100.0,100.0,100.0,100.0,75.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,-1.0,50.0,100.0,50.0
75.0,75.0,100.0,66.666666666666657,0.0,66.666666666666657,100.0,0.0,66.666666666666657,0.0,0.0,75.0,100.0,100.0,100.0,75.0,100.0,50.0,100.0,75.0,50.0,66.666666666666657,100.0,50.0,100.0,0.0,50.0,-1.0,50.0,100.0
50.0,50.0,50.0,50.0,50.0,50.0,33.333333333333329,100.0,0.0,0.0,50.0,100.0,33.333333333333329,75.0,66.666666666666657,50.0,100.0,75.0,50.0,50.0,0.0,0.0,100.0,100.0,25.0,33.333333333333329,0.0,50.0,-1.0,50.0
50.0,0.0,100.0,50.0,66.666666666666657,50.0,50.0,0.0,75.0,0.0,50.0,33.333333333333329,0.0,50.0,50.0,50.0,75.0,50.0,50.0,66.666666666666657,0.0,100.0,100.0,100.0,0.0,50.0,50.0,0.0,50.0,-1.0
